CAND_ID|CAND_NAME|CAND_PTY_AFFILIATION|CAND_ELECTION_YEAR|CAND_ELECTION_STATE|CAND_ELECTION_TYPE|CAND_INCUMBENT_STATUS|CAND_PCC|CAND_ZIP|CAND_CITY|CAND_STATE
S0IA00028|GRASSLEY, CHARLES E SENATOR|REP|2010|IA|S|I|C00230482|50304|DES MOINES|IA
S0IA00093|MOHAMED, SAL|DEM|2010|IA|S|C|C00460006|51104|SIOUX CITY|IA
S0IA00101|KRAUSE, ROBERT ALLEN|DEM|2010|IA|S|C|C00461178|52556|FAIRFIELD|IA
S0IA00119|FIEGEN, THOMAS L|DEM|2010|IA|S|C|C00466375|52216|CLARENCE|IA
S0IA00127|CONLIN, ROXANNE BARTON|DEM|2010|IA|S|C|C00470153|50304|DES MOINES|IA
S0IA00135|HEIDERSCHEIT, JOHN|LIB|2010|IA|S|C||52722|BETTENDORF|IA
S0ID00057|CRAIG, LARRY E|REP|2008|ID|S|C|C00115667|83701|BOISE|ID
S0ID00099|BRYK, WILLIAM|DEM|2010|ID|S|C|C00463364|11209|BROOKLYN|NY
S0ID00107|SULLIVAN, P TOM|DEM|2010|ID|S|C|C00478941|83422|DRIGGS|ID
S0ID00115|DAVIS, CLAUDE M. (SKIP), III|REP|2010|ID|S|C||83672|WEISER|ID
S0ID00123|BERGQUIST, RANDY LYNN|CON|2010|ID|S|C||83672|WEISER|ID
S0ID00131|REINISCH, FREDERICK R., JR.|NNE|2010|ID|S|C|||SIOUX FALLS|SD
S0IL00196|JAGLA, STAN|DEM|2010|IL|S|O|C00458232|60172|ROSELLE|IL
S0IL00204|GIANNOULIAS, ALEXANDER|DEM|2010|IL|S|O|C00459586|60611|CHICAGO|IL
S0IL00212|ZADEK, ROBERT LAWERENCE|REP|2010|IL|S|O|C00461285|61107|ROCKFORD|IL
S0IL00220|RICHARDSON, ISRAEL  K GARTH DR|DEM|2010|IL|S|O|C00462093|60680|CHICAGO|IL
S0IL00238|JACKSON, CHERYLE|DEM|2010|IL|S|O|C00463950|60649|CHICAGO|IL
S0IL00246|WALLACE, ERIC M|REP|2010|IL|S|O|C00464388|60443|MATTESON|IL
S0IL00253|KUNA, THOMAS JAMES|REP|2010|IL|S|O|C00464115|62052|JERSEYVILLE|IL
S0IL00261|KIRK, MARK STEVEN|REP|2010|IL|S|O|C00350785|60035|HIGHLAND PARK|IL
S0IL00279|ARRINGTON, JOHN|REP|2010|IL|S|O|C00465922|60426|HARVEY|IL
S0IL00287|LOWERY, DONALD (DON)|REP|2010|IL|S|O|C00465484|62938|GOLCONDA|IL
S0IL00295|VARGA, EDWARD|REP|2010|IL|S|O|C00465955|60071|RICHMOND|IL
S0IL00303|HUGHES, PATRICK|REP|2010|IL|S|O|C00465690|60522|HINSDALE|IL
S0IL00311|THOMAS, KATHLEEN|REP|2010|IL|S|O|C00467142|62711|SPRINGFIELD|IL
S0IL00329|MEISTER, JACOB J|DEM|2010|IL|S|O|C00466839|60647|CHICAGO|IL
S0IL00337|HOFFMAN, DAVID|DEM|2010|IL|S|O|C00466706|60610|CHICAGO|IL
S0IL00345|HUBBARD, THOMAS ELIJAH|DEM|2010|IL|S|O|C00467001|60621|CHICAGO|IL
S0IL00352|DABNEY, COREY|DEM|2010|IL|S|O|C00468728|60506|AURORA|IL
S0IL00360|BLYTH, JOHN D|IND|2010|IL|S|O|C00469064|60637|CHICAGO|IL
S0IL00378|BOYD, WILLIE WILL EUGENE JR|DEM|2010|IL|S|O|C00471433|62246|GREENVILLE|IL
S0IL00386|JONES, LEALAN M.|GRE|2010|IL|S|O||60636|CHICAGO|IL
S0IL00394|DORSEY, MICHAEL|IND|2010|IL|S|O|C00474544|61548|GERMANTOWN HILLS|IL
S0IL00402|SMITH, CHRISTOPHER|DEM|2010|IL|S|O||60446|ROMEOVILLE|IL
S0IL00410|BEARD, PATRICIA ELAINE|REP|2010|IL|S|O||60137|GLEN ELLYN|IL
S0IL00428|LABNO, MIKE|LIB|2010|IL|S|O||60523|OAK BROOK|IL
S0IL00436|ATANUS, SUSANNE|NNE|2010|IL|S|C||60016|DES PLAINES|IL
S0IL00444|HORTON, SHON-TIYON 'SANTIAGO'|NNE|2010|IL|S|C||62002|ALTON|IL
S0IL00451|NAGAR, AVNER|NNE|2010|IL|S|C|||.|IL
S0IL00469|RAICHART, DARREN|NNE|2010|IL|S|C|||.|IL
S0IL00477|SEIDA, LOWELL M|NNE|2010|IL|S|C|||.|IL
S0IL00485|PINKNEY, INA|NNE|2010|IL|S|C|||.|IL
S0IN00053|COATS, DANIEL R|REP|2010|IN|S|O|C00476374|46220|INDIANAPOLIS|IN
S0IN00095|STUTZMAN, MARLIN A|REP|2010|IN|S|O|C00463190|46746|HOWE|IN
S0IN00103|BEHNEY, RICHARD J|REP|2010|IN|S|O|C00466565|46037|FISHERS|IN
S0IN00111|BATES, DON JR|REP|2010|IN|S|O|C00467613|46015|ANDERSON|IN
S0IN00129|D'IPPOLITO, TAMYRA R|DEM|2010|IN|S|O|C00471532|47401|BLOOMINGTON|IN
S0IN00137|HOSTETTLER, JOHN NATHAN|REP|2010|IN|S|O|C00474361|47638|WADESVILLE|IN
S0IN00145|FRYE, TIMOTHY LEE|IND|2010|IN|S|O|C00474502|46142|GREENWOOD|IN
S0IN00152|ELLSWORTH, BRAD|DEM|2010|IN|S|O|C00412346|47708|EVANSVILLE|IN
S0IN00160|HARRIS, DONNIE H|OTH|2010|IN|S|O|C00479204|46107|INDIANAPOLIS|IN
S0IN00178|MILLER, JIM|IND|2010|IN|S|O|C00486191|47903|LAFAYETTE|IN
S0IN00186|ROONEY, JACK EDWARD|IND|2010|IN|S|O|C00486480|46221|INDIANAPOLIS|IN
S0KS00091|MORAN, JERRY|REP|2010|KS|S|O|C00458315|67601|HAYS|KS
S0KS00109|TIAHRT, TODD|REP|2010|KS|S|O|C00459198|67052|GODDARD|KS
S0KS00117|CORIOLAN, PATRICK|DEM|2010|KS|S|O||66104|KANSAS CITY|KS
S0KS00125|SCHOLLENBERGER, CHARLES DAVID|DEM|2010|KS|S|O|C00469049|66208|PRAIRIE VILLAGE|KS
S0KS00133|BELLIS, JOSEPH K III|REF|2010|KS|S|O|C00473801|66212|OVERLAND PARK|KS
S0KS00141|JOHNSTON, LISA|DEM|2010|KS|S|O|C00481861|66213|OVERLAND PARK|KS
S0KS00158|HALEY, DAVID BARTON|DEM|2010|KS|S|O|C00483594|66101|KANSAS CITY|KS
S0KS00166|WIESNER, PATRICK|DEM|2010|KS|S|O||66212|OVERLAND PARK|KS
S0KS00174|LONDERHOLM, ROBERT (BOB)|REP|2010|KS|S|O||66062|OVERLAND PARK|KS
S0KS00182|DANN, MICHAEL WM.|LIB|2010|KS|S|O||66047|LAWRENCE|KS
S0KY00115|PRICE, DARLENE FITZGERALD|DEM|2010|KY|S|O|C00457010||PARKERS LAKE|KY
S0KY00123|CONWAY, JOHN WILLIAM (JACK)|DEM|2010|KY|S|O|C00460766|40206|LOUISVILLE|KY
S0KY00131|GRAYSON, C M 'TREY'|REP|2010|KY|S|O|C00461681|41017|FT MITCHELL|KY
S0KY00149|OERTHER, BRIAN DOUGLAS|REP|2010|KY|S|O|C00462382|40031|LA GRANGE|KY
S0KY00156|PAUL, RAND|REP|2010|KY|S|O|C00462069|42101||
S0KY00164|JOHNSON, WILLIAM EJNER JR|REP|2010|KY|S|O|C00462077|42220|ELKTON|KY
S0KY00172|SWEENEY, MAURICE MARION|DEM|2010|KY|S|O|C00463018|40245|LOUISVILLE|KY
S0KY00180|MILLER-JOHNSON, LILLIE E|DEM|2010|KY|S|O||40505|LEXINGTON|KY
S0KY00198|THONEY, ROGER|REP|2010|KY|S|O|C00354365|41076|HIGHLAND HEIGHTS|KY
S0KY00206|BUCKMASTER, JAMES EDWARD|DEM|2010|KY|S|O|C00472381|42419|HENDERSON|KY
S0KY00214|LONG, JOHN|IND|2010|KY|S|O|C00472910|40328|GRAVEL SWITCH|KY
S0KY00222|MARTIN, GURLEY L|REP|2010|KY|S|O||42301|OWENSBORO|KY
S0KY00230|SCRIBNER, JON J|REP|2010|KY|S|O||40734|GRAY|KY
S0KY00248|STEPHENSON, JOHN|REP|2010|KY|S|O||41017|FT MITCHELL|KY
S0KY00255|WILSON, BILLY RAY|UNK|2010|KY|S|O||40744|LONDON|KY
S0LA00154|MELANCON, CHARLES|DEM|2010|LA|S|C|C00397034|70390|NAPOLEONVILLE|LA
S0LA00162|GENTILE, ANTHONY JOHN|LIB|2010|LA|S|C|C00468967|70448|MANDEVILLE|LA
S0LA00170|LANG, WILLIAM ROBERT 'BOB' JR|NNE|2010|LA|S|C|C00470641|71457|NATCHITOCHES|LA
S0LA00188|GORDON, MILTON C JR|REP|2010|LA|S|C|C00476069|71303|ALEXANDRIA|LA
S0LA00196|SPEARS, MICHAEL LANE|IND|2010|LA|S|C|C00482521|70506|LAFAYETTE|LA
S0LA00204|CHAUVIN, NEESON J. JR.|DEM|2010|LA|S|C||70520|CARENCRO|LA
S0LA00212|DEATON , CARY J.|DEM|2010|LA|S|C||70002|METAIRIE|LA
S0LA00220|ACCARDO, NICK J.|REP|2010|LA|S|C||70538|FRANKLIN|LA
S0LA00238|TRAYLOR, CHET D|REP|2010|LA|S|C|C00486662|71201|MONROE|LA
S0LA00246|HAYES, RANDALL TODD|LIB|2010|LA|S|C||71404|ATLANTA|LA
S0LA00253|BROWN, MICHAEL KARLTON|NNE|2010|LA|S|C||71133|SHREVEPORT|LA
S0LA00261|"LAFARGUE, THOMAS G ""TOMMY"""|OTH|2010|LA|S|C||70809|BATON ROUGE|LA
S0LA00279|WOOTON , ERNEST D|IND|2010|LA|S|C|C00490268|70037|BELLE CHASSE|LA
S0LA00287|MCSHAN , WILLIAM R.|REF|2010|LA|S|C||71446|LEESVILLE|LA
S0MA00042|ROBINSON, JACK E|REP|2010|MA|S|O|C00355784|02331|DUXBURY|MA
S0MA00075|COAKLEY, MARTHA|DEM|2010|MA|S|O|C00466573|02155|MEDFORD|MA
S0MA00083|LYNCH, STEPHEN F|DEM|2010|MA|S|O|C00466748|02127|BOSTON|MA
S0MA00091|KHAZEI, ALAN|DEM|2010|MA|S|O|C00467449|02445|BROOKLINE|MA
S0MA00109|BROWN, SCOTT P|REP|2010|MA|S|I|C00467233|02093|WRENTHAM|MA
S0MA00117|CAPUANO, MICHAEL E|DEM|2010|MA|S|O|C00467621|02145|SOMERVILLE|MA
S0MA00125|PAGLIUCA, STEVE|DEM|2010|MA|S|O|C00467670|02493|WESTON|MA
S0MA00133|BURR, ROBERT E JR|REP|2009|MA|S|O|C00467753|02021|CANTON|MA
S0MA00141|KENNEDY, JOSEPH L|IND|2010|MA|S|O|C00468207|02026|DEDHAM|MA
S0MD00200|VAUGHN, CORROGAN R|REP|2010|MD|S|C|C00434522|21208|BALTIMORE|MD
S0MD00242|RUTLEDGE, JAMES B III|REP|2010|MD|S|C|C00460543|21050|FOREST HILL|MD
S0MD00259|WARGOTZ, ERIC|REP|2010|MD|S|C|C00463711|21617|CENTREVILLE|MD
S0MD00267|CURRAN, JOHN F (JEF)|REP|2010|MD|S|C|C00468736|21093|TIMONIUM|MD
S0MD00275|MCANDREW, DANIEL W|REP|2010|MD|S|C|C00470716|21050|FOREST HILL|MD
S0MD00283|AMEDORI, CARMEN|REP|2010|MD|S|C|C00477034||OCEAN CITY|MD
S0MD00291|DEMPSEY, STEPHENS RUFFNER|REP|2010|MD|S|C|C00480764|21770|MONROVIA|MD
S0MD00309|GARNER, CHRISTOPHER JOHN|DEM|2010|MD|S|C|C00480996|21146|SEVERNA PARK|MD
S0MD00317|PETTIGREW, NATASHA|GRE|2010|MD|S|C||21207|BALTIMORE|MD
S0MD00325|LYNCH, JAMES T. JR.,|DEM|2010|MD|S|C||21222|BALTIMORE|MD
S0MD00333|TAYLOR, SANQUETTA|DEM|2010|MD|S|C||21117|OWINGS MILLS|MD
S0MD00341|ALEXANDER, JOSEPH|REP|2010|MD|S|C||20902|SILVER SPRING|MD
S0MD00358|COHEN, NEIL H|REP|2010|MD|S|C|C00488148|20815|CHEVY CHASE|MD
S0MD00366|GRAHAM, SAMUEL R. SR.,|REP|2010|MD|S|C||20715|BOWIE|MD
S0MD00374|KUMP, GREGORY L.|REP|2010|MD|S|C||21204|TOWSON|MD
S0MD00382|VENDETTI, EDDIE|REP|2010|MD|S|C||20832|OLNEY|MD
S0MD00390|ADAMS, JAMES GUY|LIB|2010|MD|S|C||21209|BALTIMORE|MD
S0MD00408|BROOKMAN, ROBERT HENRY|NNE|2010|MD|S|C||21228|CATONSVILLE|MD
S0MD00416|DAVID, DENNIS|NNE|2010|MD|S|C||21207|BALTIMORE|MD
S0MD00424|KAPLAN, DONALD|NNE|2010|MD|S|C||21208|BALTIMORE|MD
S0MD00432|ASBURY, CLAUD L|REP|2010|MD|S|C||21042|ELLICOTT CITY|MD
S0MD00440|HENRY, KENNISS|GRE|2010|MD|S|C||20785|CHEVERLY|MD
S0MD00457|WHITTINGTON, DENISE L|DEM|2010|MD|S|C||20910|SILVER SPRINGS|MD
S0MD00465|PODLESAK, MARY CATHERINE|REP|2010|MD|S|C||21921|ELKTON|MD
S0MD00473|EVANS, ROBERT J|UNK|2010|MD|S|C||21221|BALTIMORE|MD
S0MN00054|OLSON, ROBERT A|DEM|2008|MN|S|C|C00436790|55356|ORONO|MN
S0MO00175|JEFFERSON, DAVID CURTIS|DEM|2010|MO|S|O||63113|ST LOUIS|MO
S0MO00183|BLUNT, ROY|REP|2010|MO|S|O|C00304758|65805|SPRINGFIELD|MO
S0MO00191|PURGASON, CHARLES ALLEN|REP|2010|MO|S|O|C00465948|65626|CAULFIELD|MO
S0MO00209|MEMOLY, MARK STEPHEN|REP|2010|MO|S|O|C00467324|64082|LEE'S SUMMIT|MO
S0MO00217|CONWAY, DAVIS RONALD|REP|2010|MO|S|O|C00472175|63376|SAINT PETERS|MO
S0MO00225|VONTZ, MICHAEL ALAN|REP|2010|MO|S|O|C00478230|63367|LAKE SAINT LOUIS|MO
S0MO00233|SIMMONS, MICHAEL ARTHUR JR|CON|2010|MO|S|O|C00478602|63068|NEW HAVEN|MO
S0MO00241|BECK, JERRY GARTH|CST|2010|MO|S|O|C00479394|65327|LA MONTE|MO
S0MO00258|LASZACS, ANTONIO EUGENE|REP|2010|MO|S|O|C00480483|65583|WAYNESVILLE|MO
S0MO00266|MALDONADO, HECTOR|REP|2010|MO|S|O|C00480509|63080|SULLIVAN|MO
S0MO00274|VANGELI, FRANCIS J|DEM|2010|MO|S|O||65201|COLUMBIA|MO
S0MO00282|BELLER, RONALD|REP|2010|MO|S|O||65047|KAISER|MO
S0MO00290|NICHOLS, KRISTI|REP|2010|MO|S|O||64171|KANSAS CITY|MO
S0MO00308|PRAPROTNIK, R L|REP|2010|MO|S|O||63128|ST LOUIS|MO
S0MO00316|SCHMIDT, JAMES H|REP|2010|MO|S|O||63304|ST CHARLES|MO
S0MO00324|SOLOMON, DEBORAH|REP|2010|MO|S|O||64055|INDEPENDENCE|MO
S0MO00332|MARTELLARO, JOE|CON|2010|MO|S|O||65453|CUBA|MO
S0MO00340|DINE, JONATHAN|LIB|2010|MO|S|O||64150|RIVERSIDE|MO
S0MO00357|SPRAGINS, CISSE|LIB|2010|MO|S|O||64123|KANSAS CITY|MO
S0MO00365|MILLER, FRAZIER GLENN JR|UNK|2010|MO|S|O||65605|AURORA|MO
S0MO00373|WIRICK, JEFF|NNE|2010|MO|S|C|||.|MO
S0MO00381|WOLFE, RICHIE L|NNE|2010|MO|S|C|||.|MO
S0MO00399|BAILEY, CHARLIE L|NNE|2010|MO|S|C|||.|MO
S0MO00407|HOINOSKI, DALE M|NNE|2010|MO|S|C|||.|MO
S0NC00152|LEWIS, KENNETH WINSTEAD|DEM|2010|NC|S|C|C00462838|27713|DURHAM|NC
S0NC00160|BEITLER, MICHAEL DR|LIB|2010|NC|S|C|C00467795|27438|GREENSBORO|NC
S0NC00178|DEATON, FRANK II|DEM|2010|NC|S|C|C00467803|28205|CHARLOTTE|NC
S0NC00186|COOPER, NATHANIEL|DEM|2010|NC|S|C|C00471375|28301|FAYETTEVILLE|NC
S0NC00194|WORTHY, WILMA ANN|DEM|2010|NC|S|C|C00471086|28054|GASTONIA|NC
S0NC00202|CUNNINGHAM, CAL|DEM|2010|NC|S|C|C00471557|27602|RALEIGH|NC
S0NC00210|BURKS, EDWARD JAMES|REP|2010|NC|S|C|C00475277|27203|ASHEBORO|NC
S0NC00228|HARRIS, SUSAN|DEM|2010|NC|S|C||28762|OLD FORT|NC
S0NC00236|JONES, BRAD|REP|2010|NC|S|C||28747|LAKE TOXAWAY|NC
S0NC00244|LINNEY, LARRY|REP|2010|NC|S|C||28212|CHARLOTTE|NC
S0NC00251|GENAY, MICHAEL|UNK|2010|NC|S|C||28105|MATTHEW|NC
S0NC00269|NOLAN, JIM|UNK|2010|NC|S|C||28557|MOREHEAD CITY|NC
S0ND00069|SAND, DUANE|REP|2010|ND|S|O|C00460246|58503|BISMARK|ND
S0ND00085|SORUM, PAUL JEFFREY|REP|2010|ND|S|O|C00463695|58104|FARGO|ND
S0ND00093|HOEVEN, JOHN|REP|2010|ND|S|O|C00473371|58501|BISMARCK|ND
S0ND00101|POTTER, TRACY ARLEN|DEM|2010|ND|S|O|C00478784|58501|BISMARCK|ND
S0ND00119|HANSON, KEITH J.|LIB|2010|ND|S|O||58078|WEST FARGO|ND
S0NH00201|SUNUNU, JOHN E|REP|2008|NH|S|C|C00370031|03215|WATERVILLE VALLEY|NH
S0NH00219|SHAHEEN, JEANNE|DEM|2014|NH|S|I|C00457325|03823|MADBURY|NH
S0NH00227|HODES, PAUL W|DEM|2010|NH|S|O|C00459040|03101|MANCHESTER|NH
S0NH00235|AYOTTE, KELLY A|REP|2010|NH|S|O|C00464297|03064|NASHUA|NH
S0NH00243|BENDER, JAMES C|REP|2010|NH|S|O|C00468066|03049|HOLLIS|NH
S0NH00250|BINNIE, WILLIAM H|REP|2010|NH|S|O|C00469841|03870|RYE|NH
S0NH00268|LAMONTAGNE, OVIDE MARC|REP|2010|NH|S|O|C00470005|03103|MANCHESTER|NH
S0NH00276|LAMARE, DENNIS RAYMOND|REP|2010|NH|S|O|C00481598||LEE|NH
S0NH00284|BELOIN , GERARD|REP|2010|NH|S|O||03070|NEW BOSTON|NH
S0NH00292|BOOTH, CHRIS|IND|2010|NH|S|O||03224|CANTERBURY|NH
S0NJ00068|BYRNE, BRENDAN THOMAS JR|DEM|2000|NJ|S|C|C00347591|08540|PRINCETON|NJ
S0NM00041|PEARCE, STEVE|REP|2008|NM|S|C|C00440420|88240|HOBBS|NM
S0NV00138|ANGLE, SHARRON E|REP|2010|NV|S|C|C00460758|89523|RENO|NV
S0NV00146|PARSON, BILLY|REP|2010|NV|S|C|C00461533|89025|MOAPA|NV
S0NV00153|TITUS, ROBIN LEE MD|REP|2010|NV|S|C|C00461608|89444|WELLINGTON|NV
S0NV00161|SUOMINEN, TERRY|REP|2010|NV|S|C|C00468629|89123|LAS VEGAS|NV
S0NV00179|CHACHAS, JOHN GREGORY|REP|2010|NV|S|C|C00464008|89301|ELY|NV
S0NV00187|KOZAK, CHARLES CHUCK|REP|2010|NV|S|C|C00464966|89523|RENO|NV
S0NV00195|DURBIN, JEFFREY WAYNE MSGT USAF RET|IND|2010|NV|S|C|C00465476|89178|LAS VEGAS|NV
S0NV00203|TARKANIAN, DANNY|REP|2010|NV|S|C|C00465963|89106|LAS VEGAS|NV
S0NV00211|CARTER, JERRY DEAN|IND|2010|NV|S|C|||BOISE|ID
S0NV00229|WILEY, MIKE|REP|2010|NV|S|C|C00466284|89144|LAS VEGAS|NV
S0NV00237|AMODEI, MARK EUGENE|REP|2010|NV|S|C|C00467365|89703|CARSON CITY|NV
S0NV00245|STAND, WIL|UNK|2010|NV|S|C||89432|SPARKS|NV
S0NV00252|LOWDEN, SUE|REP|2010|NV|S|C|C00467761|89146|LAS VEGAS|NV
S0NV00260|FLUME, CHARLES WILLIAM SR|REP|2010|NV|S|C|C00471490|89144|LAS VEGAS|NV
S0NV00278|CHRISTENSEN, CHAD RYAN|REP|2010|NV|S|C|C00476077|89135|LAS VEGAS|NV
S0NV00286|FASANO, TIMOTHY|IND|2010|NV|S|C||89408|FERNLEY|NV
S0NV00294|MABEY, REX GARN JR|REP|2010|NV|S|C||89128|LAS VEGAS|NV
S0NV00302|WOOFTER, ROY A.|DEM|2010|NV|S|C||89117|LAS VEGAS|NV
S0NV00310|STERN, CECILIA|REP|2010|NV|S|C||89140|LAS VEGAS|NV
S0NV00328|REEVES, JEFFERY C.|IND|2010|NV|S|C||89002|HENDERSON|NV
S0NV00336|NADELL, BRIAN|REP|2010|NV|S|C||89141|LAS VEGAS|NV
S0NV00344|MILLER, ALEX|DEM|2010|NV|S|C||89521|RENO|NV
S0NV00351|HOLLAND, JESSE A|IND|2010|NV|S|C|C00488056|89803|ELKO|NV
S0NV00369|HAINES, MICHAEL L.|IND|2010|NV|S|C||89511|RENO|NV
S0NV00377|BROOKS, SHERRY|REP|2010|NV|S|C||89503|RENO|NV
S0NV00385|BERNSTEIN, GARY ALAN|REP|2010|NV|S|C|C00482661|89147|LAS VEGAS|NV
S0NV00393|ASHJIAN, SCOTT|TEA|2010|NV|S|C|C00487462|89129|LAS VEGAS|NV
S0NY00188|CLINTON, HILLARY RODHAM|DEM|2012|NY|S|C|C00358895|10170|NEW YORK|NY
S0NY00287|DIOGUARDI, JOSEPH J|REP|2010|NY|S|C|C00316448|10562|OSSINING|NY
S0NY00311|CLIFTON, JOHN|LIB|2010|NY|S|C|C00359893|11434|JAMAICA|NY
S0NY00402|NOREN, SCOTT ANDREW|DEM|2010|NY|S|C|C00458422|14850|ITHACA|NY
S0NY00410|GILLIBRAND, KIRSTEN ELIZABETH|DEM|2010|NY|S|I|C00413914|12534|HUDSON|NY
S0NY00428|FUTTERMAN, JOSH|DEM|2010|NY|S|C||22202|ARLINGTON|VA
S0NY00436|HUFF, LUMIES J II|DEM|2010|NY|S|C||12570|POUGHQUAG|NY
S0NY00444|CREDICO, RANDOLPH A|DEM|2010|NY|S|C|C00469932|10011|NEW YORK|NY
S0NY00451|KATZ, STEPHEN M |REP|2010|NY|S|C|C00470856|10547|MOHEGAN LAKE|NY
S0NY00469|LAROSE, JOSHUA|REP|2010|NY|S|C|C00473561|12212|ALBANY|NY
S0NY00477|BLAKEMAN, BRUCE|REP|2010|NY|S|C|C00474510|10021|NEW YORK|NY
S0NY00485|FRANCIS, DANNY M|DEM|2010|NY|S|C||13601|WATERTOWN|NY
S0NY00493|MALPASS, DAVID ROBERT|REP|2010|NY|S|C|C00478339|10018|NEW YORK|NY
S0NY00501|CHICON, MARTIN|REP|2010|NY|S|C|C00478347|10031|NEW YORK|NY
S0NY00519|SEPE, MICHAEL|REP|2010|NY|S|C|C00479212|10528|HARRISON|NY
S0NY00527|CHICHESTER, TIMOTHY A|REP|2010|NY|S|C|C00479667|12017|AUSTERLITZ|NY
S0NY00535|LEINER, STEVEN ARIZ|IND|2010|NY|S|C|C00480954|10019|NEW YORK CITY|NY
S0NY00543|KRONE, PHIL|DEM|2010|NY|S|C|C00481457|12164|SPECULATOR|NY
S0NY00550|TOWNSEND, JAY|REP|2010|NY|S|C|C00482216|12518|CORNWALL|NY
S0NY00568|STAUDENRAUS, JAMES MURRAY|REP|2010|NY|S|C|C00482679|11965|SHELTER ISLAND HEI|NY
S0NY00576|BERNTSEN, GARY|REP|2010|NY|S|C|C00482794|11787|SMITHTOWN|NY
S0NY00584|DEANE, KENNETH IAN|REP|2010|NY|S|C|C00483651|10017|NEW YORK|NY
S0NY00592|GOODE, GAIL|DEM|2010|NY|S|C|C00484279|11201|NEW YORK|NY
S0NY00600|MARAGOS, GEORGE|REP|2010|NY|S|C|C00485219|11021|GREAT NECK|NY
S0NY00618|JOHNSON, JAN|IND|2010|NY|S|C|C00486084|10023|NEW YORK|NY
S0NY00626|CLARK, COLIA L|GRE|2010|NY|S|C|C00488379|10031|NEW YORK|NY
S0NY00634|MORGAN, VIVIA|UNK|2010|NY|S|C|C00488601|11203|BROOKLYN|NY
S0NY00642|LAWRENCE, CECILE A.|GRE|2010|NY|S|C||13732|APALACHIN|NY
S0OH00133|PORTMAN, ROB|REP|2010|OH|S|I|C00458463|45174|TERRACE PARK|OH
S0OH00141|BRUNNER, JENNIFER L|DEM|2010|OH|S|O|C00459172|43215|COLUMBUS|OH
S0OH00158|FISHER, LEE IRWIN|DEM|2010|OH|S|O|C00459404|44120|SHAKER HEIGHTS|OH
S0OH00166|HOWARD, JASON DAVID|REP|2010|OH|S|O|C00459438|45315|CLAYTON|OH
S0OH00174|GREGORY, ERIC LAMONT|IND|2010|OH|S|O|C00459594|45431|BEAVERCREEK|OH
S0OH00182|GANLEY, THOMAS D|REP|2010|OH|S|O|C00460428|44141|BRECKSVILLE|OH
S0OH00190|DEATON, ERIC WILLIAM|IND|2010|OH|S|O|C00463679|45345|NEW LEBANON|OH
S0OH00208|SHAFFER, ADAM D|IND|2010|OH|S|O|C00464065|44646|MASSILLON|OH
S0OH00216|SWARTZ, JEREMY D|IND|2010|OH|S|O|C00470849|43616|OREGON|OH
S0OH00224|MYERS, DAVID LEE|IND|2010|OH|S|O|C00473645|44612|BOLIVAR|OH
S0OH00232|BRADLEY, CHARLENA RENEE|DEM|2010|OH|S|O||44124|LYNDHURST|OH
S0OH00240|BROWN, WARREN P|IND|2010|OH|S|O|C00478321|43410|CLYDE|OH
S0OH00257|LABOTZ, DANIEL H.|SUS|2010|OH|S|O|C00490342||CINCINNATI|
S0OH00265|PRYCE, MICHAEL L MD|IND|2010|OH|S|O|C00486787|44236|HUDSON|OH
S0OH00273|SULLIVAN, ARTHUR T.|UNK|2010|OH|S|O||43081|WESTERVILLE|OH
S0OK00297|SPRING, LEWIS KELLY|REP|2010|OK|S|C|C00484097|74743|HUGO|OK
S0OK00305|MYLES, MARK|DEM|2010|OK|S|C|C00485417|||
S0OK00313|DWYER, RONALD F.|IND|2010|OK|S|C||74114|TULSA|OK
S0OR00188|HALL, DENNIS H|REP|2010|OR|S|C|C00473504|97918|VALE|OR
S0OR00196|DELPHINE, MARC|LIB|2010|OR|S|C|C00474833|97223|TIGARD|OR
S0OR00204|STAGGENBORG, RICHARD KELLY MD|OTH|2010|OR|S|C|C00474999|97401|EUGENE|OR
S0OR00212|STUTZMAN, THOMAS WAYNE|REP|2010|OR|S|C|C00481614|97361|MONMOUTH|OR
S0OR00220|HUFFMAN, JAMES LLOYD II|REP|2010|OR|S|C|C00478008|97221|PORTLAND|OR
S0OR00238|CARPENTER, SAMUEL S|REP|2010|OR|S|C|C00478214|97702|BEND|OR
S0OR00246|DINKEL, G. SHANE|REP|2010|OR|S|C||97756|REDMOND|OR
S0OR00253|HOOKER, LOREN ROUSE|DEM|2010|OR|S|C|C00482109|97442|GLENDALE|OR
S0OR00261|LATER, LOREN|REP|2010|OR|S|C||97478|SPRINGFIELD|OR
S0OR00279|PARKER, ROBIN SCOTT|REP|2010|OR|S|C||97707|SUNRIVER|OR
S0OR00287|WALDRON, KEITH|REP|2010|OR|S|C||97107|BAY CITY|OR
S0OR00295|WOODLAND, WALTER H.|REP|2010|OR|S|C||97132|NEWBERG|OR
S0OR00303|CRONK, BRUCE|OTH|2010|OR|S|C|C00491084|97470|ROSEBURG|OR
S0PA00376|TORSELLA, JOSEPH M|DEM|2010|PA|S|C|C00459016|19031|FLOURTOWN|PA
S0PA00384|LUKSIK, PEG|REP|2010|PA|S|C|C00459891|15807|JOHNSTOWN|PA
S0PA00392|MENTZER, MICHAEL ALLEN|REP|2010|PA|S|C|C00462150|17565|PEQUEA|PA
