CAND_ID|CAND_NAME|CAND_PTY_AFFILIATION|CAND_ELECTION_YEAR|CAND_ELECTION_STATE|CAND_ELECTION_TYPE|CAND_INCUMBENT_STATUS|CAND_PCC|CAND_ZIP|CAND_CITY|CAND_STATE
H0IN05037|JOHNSON, JOHN ARTHUR|REP|1990|IN|H|C|C00239483|46383|VALPARAISO|IN
H0IN06027|STOVALL, ROS|REP|1980|IN|H|C|C00122515|46158|MOORESVILLE|IN
H0IN06043|FADELY, JAMES PHILIP|DEM|1990|IN|H|C|C00236935|46260|INDIANAPOLIS|IN
H0IN07058|WEDUM, ELLEN ELISABETH|DEM|1992|IN|H|C|C00259846|47906|WEST LAFAYETTE|IN
H0IN08056|HOPKINS, CHARLES DAVID|REP|1990|IN|H|C|C00235390|46060|NOBLESVILLE|IN
H0IN10045|RAY, WILLIE FREDRIC JR|REP|1990|IN|H|C|C00239475|46219|INDIANAPOLIS|IN
H0IN10052|HORVATH, JANOS|REP|1992|IN|H|C|C00264812|46205|INDIANAPOLIS|IN
H0IN11043|CUMMINGS, JAMES|REP|1988|IN|H|C|C00228148|46208|INDPLS|IN
H0KS01016|ROBERTS, PAT|REP|1992|KS|H|I|C00128876|67801|DODGE CITY|KS
H0KS01073|WEST, DUANE EDWARD|DEM|1992|KS|H|C|C00268227|67846|GARDEN CITY|KS
H0KS02022|"YOUNT, H J ""JIM"""|DEM|1980|KS|H|C|C00124107|61088|VALLEY FALLS|KS
H0KS02063|MORGAN, SCOTT ELLINGWOOD|REP|1990|KS|H|C|C00244350|66047|LAWRENCE|KS
H0KS03046|JONES, LEROY|DEM|1990|KS|H|C|C00245852|66219|LENEXA|KS
H0KS04028|GRUND, ROGER M SR|REP|1990|KS|H|C|C00246462|67218|WITCHITA|KS
H0KS05033|NICHOLS, RICHARD D|REP|1992|KS|H|I|C00252668|67460|MCPHERSON|KS
H0KS05058|ROITZ, EDWARD J|REP|1990|KS|H|C|C00241687|66762|PITTSBURG|KS
H0KS05090|WINGERT, GEORGE D|DEM|1990|KS|H|C|C00242701|66067|OTTAWA|KS
H0KY02012|WATSON, MARK|REP|1982|KY|H|C|C00159178|42701|ELIZABETHTOWN|KY
H0KY03051|CESLER, RICHARD PAUL|REP|1980|KY|H|C|C00135012|40218|LOUISVILLE|KY
H0KY03085|BROWN, J ALPHONSO|REP|1990|KY|H|C|C00239376|40205|LOUISVILLE|KY
H0KY03093|BATHER, PAUL|DEM|1990|KY|H|C|C00240101|40211|LOUISVILLE|KY
H0KY03101|HARDY, TIMOTHY L|REP|1990|KY|H|C|C00245258|40232|LOUISVILLE|KY
H0KY04042|MARTIN, GALEN AFTON|DEM|1990|KY|H|C|C00245985|40299|JEFFERSONTOWN|KY
H0KY05015|ROGERS, HAROLD DALLAS|REP|1992|KY|H|I|C00116632|42501|SOMERSET|KY
H0KY05023|ROGERS, JOHN D|REP|1980|KY|H|C|C00118513|42501|SOMERSET|KY
H0KY05031|EMBERTON, TOM|REP|1980|KY|H|C|C00121095|42129|EDMONTON|KY
H0KY07011|CECIL, GERALD THOMAS|DEM|1992|KY|H|C|C00253666|41332|HAZEL GREEN|KY
H0LA01046|BRUNO, VINCENT J|REP|1992|LA|H|C|C00276501|70065|KENNER|LA
H0LA02010|COUHIG, ROBERT E JR|REP|1980|LA|H|C|C00122903|70139|NEW ORLEANS|LA
H0LA02036|JOHNSON, JON D|DEM|1990|LA|H|C|C00242883|70117|NEW ORLEANS|LA
H0LA02044|MORIAL, MARC H|DEM|1990|LA|H|C|C00244079|70119|NEW ORLEANS|LA
H0LA02069|BAGNERIS, MICHAEL GREGORY|DEM|1990|LA|H|C|C00248591|70125|NEW ORLEANS|LA
H0LA02085|BOOTH, JANE ETTINGER|IND|1990|LA|H|C|C00248609|70130|NEW ORLEANS|LA
H0LA02093|CHASE, EDGAR L III|DEM|1990|LA|H|C|C00247841|70127|NEW ORLEANS|LA
H0LA02101|DIKET, JEFFREY H|LIB|1990|LA|H|C|C00247338|70116|NEW ORLEANS|LA
H0LA02119|JEFFERSON, WILLIAM J|DEM|1992|LA|H|I|C00251348|70115|NEW ORLEANS|LA
H0LA03018|"TAUZIN, WILBERT J ""BILLY"""|DEM|1992|LA|H|I|C00119040|70301|THIBODAUX|LA
H0LA03026|DONELON, JAMES J|REP|1980|LA|H|C|C00122796|70002|METAIRIE|LA
H0LA03034|GUARISCO, ANTHONY J JR|DEM|1980|LA|H|C|C00122853|70380|MORGAN CITY|LA
H0LA04024|CAMPBELL, FOSTER L|DEM|1990|LA|H|C|C00221085|71112|BOSSIER CITY|LA
H0LA05013|BATEY, CARL DENVER|DEM|1990|LA|H|C|C00247809|71294|WEST MONROE|LA
H0LA08017|HOLLOWAY, CLYDE C|REP|1992|LA|H|I|C00206169|71430|FOREST HILL|LA
H0LA08025|FIELDS, CLEO|DEM|1992|LA|H|O|C00261065|70805|BATON ROUGE|LA
H0LA08033|MCPHERSON, WILLIAM J (JOE) JR|DEM|1990|LA|H|C|C00244566|71485|WOODWORTH|LA
H0MA01016|DOYLE, HELEN E|DEM|1980|MA|H|C|C00108795|01330|ASHFIELFD|MA
H0MA02014|HOPFMANN, ALWIN E|DEM|1980|MA|H|C|C00111203|01564|STERLING|MA
H0MA02055|DIMAURO, THEODORE E|DEM|1990|MA|H|C|C00240127|01108|SPRINGFIELD|MA
H0MA04036|FRANK, BARNEY|DEM|1992|MA|H|I|C00128868|02161|NEWTON|MA
H0MA04069|SOTO, JOHN RAYMOND|REP|1990|MA|H|C|C00240895|02703|ATTLEBORO|MA
H0MA05017|MACGOVERN, JOHN F|REP|1990|MA|H|C|C00242867|01852|LOWELL|MA
H0MA06015|TRIMARCO, THOMAS H|REP|1982|MA|H|C|C00154146|01915|BEVERLY|MA
H0MA07021|KELLEY, EDGAR L|REP|1990|MA|H|C|C00248344|01921|BOXFORD|MA
H0MA10017|MCCARTHY, ROBERT E|DEM|1980|MA|H|C|C00082388|02333|EAST BRIDGEWATER|MA
H0MA10033|ROBINSON, WILLIAM J|REP|1990|MA|H|C|C00241513|02045|HULL|MA
H0MD01026|LUNA, LUIS A|REP|1990|MD|H|C|C00235457|21601|EASTON|MD
H0MD01034|FRAZER, MARK R|REP|1990|MD|H|C|C00236273|20639|HUNTINGTOWN|MD
H0MD01042|COLBURN, RICHARD FRANKLIN|REP|1990|MD|H|C|C00237677|21613|CAMBRIDGE|MD
H0MD01059|WEED, PERRY|REP|1990|MD|H|C|C00238212|21601|EASTON|MD
H0MD01067|HICKEY, MICHAEL C JR|DEM|1992|MD|H|C|C00238956|21009|ABINGDON|MD
H0MD01075|KREAMER, BARBARA OSBORN|DEM|1990|MD|H|C|C00239343|21001|ABERDEEN|MD
H0MD01083|BRISCUSO, RAYMOND JOSEPH JR|REP|1990|MD|H|C|C00239756|21619|CHESTER|MD
H0MD01091|SULLIVAN, BARRY JOSEPH|REP|1990|MD|H|C|C00241208|20754|DUNKIRK|MD
H0MD02057|BENTLEY, HELEN DELICH|REP|1992|MD|H|I|C00255083|21093|LUTHERVILLE|MD
H0MD04087|HATHAWAY, MICHAEL D|REP|1990|MD|H|C|C00246330|20607|ACCOKEEK|MD
H0MD04095|BLUM, JACK A|DEM|1990|MD|H|C|C00246652|21401|ANNAPOLIS|MD
H0MD04111|DUCKWORTH, ROBERT P|REP|1992|MD|H|C|C00246876|21114|CROFTON|MD
H0MD05050|MUHAMMAD, ABDUL ALIM|DEM|1990|MD|H|C|C00248104|20710|BLADENSBURG|MD
H0MD05068|BREUER, LEE F|REP|1992|MD|H|C|C00249003|20745|OXON HILL|MD
H0MD06041|HATTERY, THOMAS H|DEM|1992|MD|H|C|C00252817|21771|MT AIRY|MD
H0MD06074|FIOTES, CHRISTOPHER PETER JR|REP|1990|MD|H|C|C00246272|20878|GAITHERSBURG|MD
H0MD06082|NETHKEN, FRANK KERMIT|REP|1992|MD|H|C|C00246405|21502|CUMBERLAND|MD
H0MD07031|KONDNER, KENNETH KARL|REP|1992|MD|H|C|C00247437||BALTIMORE|MD
H0MD08021|MORELLA, CONSTANCE A|REP|1992|MD|H|I|C00198614|20515|WASHINGTON|DC
H0MD08047|INCARNATO, JOSEPH SAMUEL|DEM|1992|MD|H|C|C00238873|20904|SILVER SPRING|MD
H0MD08054|BECK, ASA JAMES|REP|1990|MD|H|C|C00242727|20901|SILVER SPRING|MD
H0ME01028|ABROMSON, LINDA|DEM|1990|ME|H|C|C00241414|04103|PORTLAND|ME
H0ME01036|TIERNEY, JAMES E|DEM|1990|ME|H|C|C00242107|04252|LISBON FALLS|ME
H0ME01044|MITCHELL, ELIZABETH H|DEM|1990|ME|H|C|C00242008|04330|AUGUSTA|ME
H0ME02026|MCGOWAN, PATRICK K|DEM|1992|ME|H|C|C00243121|04924|CANAAN|ME
H0MI01039|DENNISON, JOAN|OTH|1992|MI|H|C||48867|OWOSSO|MI
H0MI01062|MAYS, ROBERT|IND|1990|MI|H|C|C00248450|48221|DETROIT|MI
H0MI02011|O'REILLY, KATHLEEN F|DEM|1980|MI|H|C|C00128363|48170|PLYMOUTH|MI
H0MI02052|JENSEN, PAUL S|IND|1988|MI|H|C|C00213082|48103|ANN ARBOR|MI
H0MI03050|HASKINS, BRADLEY JAMES|REP|1992|MI|H|O|C00239525|49033|CERESCO|MI
H0MI04041|MCFARLAND, B JOANNE|DEM|1990|MI|H|C|C00242305|49057|HARTFORD|MI
H0MI04058|FREDRICKS, ED|REP|1990|MI|H|C|C00243634|49423|HOLLAND|MI
H0MI07010|MORRILL, DAVID J|REP|1990|MI|H|C|C00245266|48439|GRAND BLANC|MI
H0MI08034|WHITE, L JAMES|REP|1990|MI|H|C|C00245514||CARO|MI
H0MI09032|GREENE, GERALDINE|DEM|1990|MI|H|C|C00245399|49684|TRAVERSE CITY|MI
H0MI10022|ALLEN, RICHARD J|REP|1990|MI|H|C|C00110379|48847|ITHACA|MI
H0MI10071|CAMP, DAVID LEE|REP|1992|MI|H|I|C00253393|48640|MIDLAND|MI
H0MI10097|SIMCOX, JOSEPH PAUL|REP|1990|MI|H|C|C00239426|48847|ITHACA|MI
H0MI10105|DUNN, JIM|REP|1990|MI|H|C|C00239996|48629|HOUGHTON LAKE|MI
H0MI10113|CROPSEY, ALAN LEE|REP|1990|MI|H|C|C00241471|48820|DEWITT|MI
H0MI11012|DORRITY, DANIEL TERENCE|DEM|1980|MI|H|C|C00132647|49783|SAULT STE MARIE|MI
H0MI12010|WALSH, KIRK|REP|1980|MI|H|C|C00116293|48043|MT CLEMENS|MI
H0MI12069|DINGEMAN, JAMES H|REP|1990|MI|H|C|C00239459|48060|PORT HURON|MI
H0MI13075|CROCKETT, GEO WILLIAM JR|DEM|1990|MI|H|C|C00130047|48207|DETROIT|MI
H0MI13133|RIDLEY, ANDREW JEAN|DEM|1980|MI|H|C|C00132373|48215|DETROIT|MI
H0MI13224|PATTERSON, MICHAEL DUANE|DEM|1990|MI|H|C|C00242131|48214|DETROIT|MI
H0MI13232|TINSLEY-WILLIAMS, ALBERTA|DEM|1990|MI|H|C|C00245043|48213|DETROIT|MI
H0MI13240|STALLINGS, HENRY EDWARD II|DEM|1990|MI|H|C|C00245589|48214|DETROIT|MI
H0MI13265|BARROW, TOM|DEM|1990|MI|H|C|C00246413|48226|DETROIT|MI
H0MI13273|VINCENT, CHARLES C|REP|1992|MI|H|C|C00246918|48214|DETROIT|MI
H0MI14149|HERTEL, DENNIS M|DEM|1992|MI|H|I|C00130096|48225|HARPER WOODS|MI
H0MI16078|BEAUMONT, FRANK|REP|1992|MI|H|C|C00274076|48124|DEARBORN|MI
H0MI18058|BRIGGS, WALTER O IV|DEM|1992|MI|H|O|C00238824|48009|BIRMINGHAM|MI
H0MI19031|WRIGHT, BRIAN|LIB|1992|MI|H|O|C00266494|48320|KEY HARBOR|MI
H0MN00013|RAMSTAD, JIM|REP|1992|MN|H|I|C00244129|55391|MINNETONKA|MN
H0MN01011|DAVISON, GERMAIN A|REP|1990|MN|H|C|C00247593|55941|HOKAH|MN
H0MN02019|BERGQUIST, HAROLD J|DEM|1980|MN|H|C|C00115246|55337|BURNSVILLE|MN
H0MN02027|STONE, JIM|DFL|1990|MN|H|C|C00247304|56220|CANBY|MN
H0MN03033|DEMARS, LOUIS G|DEM|1990|MN|H|C|C00243907|55435|EDINA|MN
H0MN06028|WEBER, JOHN VINCENT|REP|1992|MN|H|C|C00141796|56001|MANKATO|MN
H0MN06051|JUDE, TAD|DFL|1992|MN|H|C|C00270363|55369|MAPLE GROVE|MN
H0MN06093|ANDERSON, BRUCE DOUGLAS|REP|1992|MN|H|C|C00246009|55313|BUFFALO|MN
H0MN07026|SASSEVILLE, KATHERINE E|DEM|1990|MN|H|C|C00241224|56537|FERGUS FALLS|MN
H0MO00019|CARNAHAN, JOHN RUSSELL|DEM|1990|MO|H|C|C00238626|65401|ROLLA|MO
H0MO01017|HILL, ELSA DEBRA|DEM|1986|MO|H|C|C00208751|63120|ST LOUIS|MO
H0MO01041|KNIGHT, KYLE Z|REP|1990|MO|H|C|C00246884|63135|FERGUSON|MO
H0MO01058|PIOTROWSKI, WAYNE GENE|REP|1990|MO|H|C|C00246066|63137|ST LOUIS|MO
H0MO02031|MURRAY, HUGH V|REP|1992|MO|H|C|C00269589|63144|ST LOUIS|MO
H0MO02056|ANDERSON, WALLACE|REP|1992|MO|H|C||63119|WEBSTER GROVES|MO
H0MO02064|HORN, JOAN KELLY|DEM|1992|MO|H|I|C00238493|63124|ST LOUIS|MO
H0MO02072|BAINE, JOHN M|DEM|1990|MO|H|C|C00240747|63105|CLAYTON|MO
H0MO02080|JOHNSON, LEIF|DEM|1992|MO|H|C||63119|WEBSTER GROVES|MO
H0MO03021|STEIN, PAUL GREGORY|REP|1990|MO|H|C||63122|KIRKWOOD|MO
H0MO03054|HOLEKAMP, MALCOLM LEE (MACK)|REP|1992|MO|H|C|C00245969|63119|WEBSTER GROVES|MO
H0MO05042|DUBBERT, GUS|DEM|1990|MO|H|C|C00249011|64113|KANSAS CITY|MO
H0MO05059|PRIVITERA, JOSEPH A|REP|1990|MO|H|C|C00247023|64113|KC|MO
H0MO06032|MCCLURE, BOB|DEM|1990|MO|H|C|C00243899|64673|PRINCETON|MO
H0MO06040|O'HERIN, EDWARD J|DEM|1992|MO|H|C|C00264804|64155|KANSAS CITY|MO
H0MO07048|DEATON, THOMAS PATRICK|DEM|1992|MO|H|C|C00242321|65802|SPRINGFIELD|MO
H0MO07071|JACOBS, WILLIAM LEWIS|DEM|1990|MO|H|C|C00245696|65656|GALENA|MO
H0MO08012|MARSHALL, LARRY R|REP|1980|MO|H|C|C00117150|65205|COLUMBIA|MO
H0MO08046|DIETRICH, PAUL GEORGE|REP|1980|MO|H|C|C00121160|63011|BALLWIN|MO
H0MO08079|GARDNER, STEVEN M|DEM|1980|MO|H|C|C00126367|63011|ELLISVILLE|MO
H0MO09077|CURTIS, GORDON S (DON) JR|REP|1990|MO|H|C|C00244434|65251|FULTON|MO
H0MO10018|EMERSON, NORVELL WILLIAM|REP|1992|MO|H|I|C00116681|63701|CAPE GIRARDEAU|MO
H0MS01019|BOWLIN, JOHN WILLIAM (BILL)|REP|1990|MS|H|C|C00245209|38633|HICKORY FLAT|MS
H0MS04047|SINGLETARY, BRITT R|DEM|1982|MS|H|C|C00127449|39120|NATCHEZ|MS
H0MS04054|MCLEMORE, LESLIE B|IND|1980|MS|H|C|C00136259|39213|JACKSON|MS
H0MS05044|SMITH, SHEILA A|REP|1990|MS|H|C|C00238196|39560|LONG BEACH|MS
H0MS05051|BRAMLETT, W T (WILLIE)|REP|1992|MS|H|C|C00250316|39564|OCEAN SPRINGS|MS
H0MT01023|HAND, BILL|DEM|1980|MT|H|C|C00127829|59725|DILLON|MT
H0MT01056|JOHNSON, BRADLEY SUNDELL|REP|1990|MT|H|C|C00245597|59772|BOZEMAN|MT
H0MT02039|BURRIS, DON EDGAR|DEM|1990|MT|H|C|C00245415|59103|BILLINGS|MT
H0NC02018|SHARPE, HAL COURTNEY|REP|1992|NC|H|C|C00241737|27856|NASHVILLE|NC
H0NC03040|DAVIS, DONALD SPENCER|REP|1992|NC|H|C|C00241562|28339|ERWIN|NC
H0NC03065|BROSMAN, WILLIAM KENNETH|REP|1990|NC|H|C|C00243360|28574|RICHLANDS|NC
H0NC04030|HOGAN, THURMAN|REP|1980|NC|H|C|C00121061|27203|ASHEBORO|NC
H0NC04089|CARRINGTON, JOHN H|REP|1990|NC|H|C|C00241661|27622|RALEIGH|NC
H0NC05060|BAGNAL, ANNE BROYLES|REP|1982|NC|H|C|C00147827|27106|WINSTON SALEM|NC
H0NC05128|BELL, KENNETH DAVIS|REP|1990|NC|H|C|C00242115|27106|WINSTON-SALEM|NC
H0NC06118|ALLEGRONE, HELEN R|DEM|1990|NC|H|C|C00242461|27410|GREENSBORO|NC
H0NC07041|SHAFFNER, FRIES|REP|1990|NC|H|C|C00243873|28409|WILMINGTON|NC
H0NC07058|ANDERSON, ROBERT C|REP|1992|NC|H|C|C00242354|28303|FAY|NC
H0NC10128|GREEN, DANIEL RAY JR|DEM|1990|NC|H|C|C00245639|28601|HICKORY|NC
H0NC11019|HENDON, WILLIAM M|REP|1986|NC|H|C|C00172726|28803|ASHVILLE|NC
H0NC11027|CANSLER, LANIER M|REP|1990|NC|H|C|C00238014|28803|ASHEVILLE|NC
H0ND00036|DORGAN, BYRON L|DEM|1990|ND|H|I|C00143438|58501|BISMARCK|ND
H0ND00085|SCHAFER, EDWARD T|REP|1990|ND|H|C|C00245472|58502|BISMARCK|ND
H0NE01021|HALL, LARRY M|DEM|1990|NE|H|C|C00241711|68506|LINCOLN|NE
H0NE02029|ALBERT, MICHAEL LEWIS|REP|1980|NE|H|C|C00116640|68114|OMAHA|NE
H0NE02052|FELLMAN, RICHARD M|DEM|1982|NE|H|C|C00154518|68102|OMAHA|NE
H0NE02094|STASKIEWICZ, RONALD LEE|REP|1992|NE|H|C|C00242297|68107|OMAHA|NE
H0NE03035|"BARRETT, WILLIAM ""BILL"""|REP|1992|NE|H|I|C00237982|68850|LEXINGTON|NE
H0NE03050|CARLSON, MERLYN|REP|1990|NE|H|C|C00238097|69149|LODGEPOLE|NE
H0NE03068|LOCKWOOD, FRED|REP|1990|NE|H|C|C00239111|69341|GERING|NE
H0NE03076|SCOFIELD, SANDRA KAY|DEM|1990|NE|H|C|C00239517|69337|CHADRON|NE
H0NE03084|JOHNSON, ROD|REP|1990|NE|H|C|C00240671|68979|SUTTON|NE
H0NH01084|MONGAN, JOHN|REP|1980|NH|H|C|C00130633|03103|MANCHESTER|NH
H0NH01092|STEPHEN, ROBERT A|DEM|1990|NH|H|C|C00237347|03103|MANCHESTER|NH
H0NH01100|ZELIFF, WILLIAM H JR|REP|1992|NH|H|I|C00237909|03846|JACKSON|NH
H0NH01126|DEXTER, DEAN JOSEPH|REP|1990|NH|H|C|C00240762|03247|LACONIA|NH
H0NH01134|TREMBLAY, CHRIS|REP|1990|NH|H|C|C00243329|03226|CENTRE HARBOR|NH
H0NH01142|SCAMMAN, W DOUGLAS JR|REP|1990|NH|H|C|C00245035|03885|STRATHAM|NH
H0NH02017|BASS, CHARLES F|REP|1980|NH|H|C|C00127944|03458|PETERBOROUGH|NH
H0NH02124|SWETT, RICHARD NELSON|DEM|1992|NH|H|I|C00243501|03304|BOW|NH
H0NJ01066|ANDREWS, ROBERT E|DEM|1992|NJ|H|I|C00243428|08031|BELLMAWR|NJ
H0NJ01074|HEADRICK, DAVID RODGER|IND|1990|NJ|H|C|C00243808|08108|COLLINGSWOOD|NJ
H0NJ01082|MANGINI, DANIEL J|REP|1990|NJ|H|C|C00245019|08012|TURNERSVILLE|NJ
H0NJ01090|ZELDIN, JERRY|LIB|1992|NJ|H|C||08021|LAUREL SPRINGS|NJ
H0NJ03021|MUHLER, MARIE SHEEHAN|REP|1982|NJ|H|C|C00153080|07746|MARLBORO|NJ
H0NJ03088|KAPALKO, PAUL A|REP|1990|NJ|H|C|C00245274|07712|ASBURY PARK|NJ
H0NJ03104|PLONSKI, JOSEPH A|UNK|1992|NJ|H|C||08701|LAKEWOOD|NJ
H0NJ03112|STEWART, BILL|LIB|1992|NJ|H|C||07735|KEYPORT|NJ
H0NJ04011|SCALAMONTI, JOHN D|REP|1986|NJ|H|C|C00208629|08857|OLD BRIDGE|NJ
H0NJ04029|SETARO, MARK S|DEM|1990|NJ|H|C|C00242586|08610|TRENTON|NJ
H0NJ04037|NOTARANGELO, JOSEPH J|UNK|1992|NJ|H|C||08551|RINGOES|NJ
H0NJ04045|PETERS, CARL|LIB|1992|NJ|H|C||08560|WASH CROSSING|NJ
H0NJ05067|OLSON, LAWRENCE WAYNE|DEM|1990|NJ|H|C|C00244939|07652|PARAMUS|NJ
H0NJ06016|MACNAUL, MALCOLM BRUCE|DEM|1980|NJ|H|C|C00118745|08034|CHERRY HILL|NJ
H0NJ06099|DANIELCZYK, PAUL|REP|1992|NJ|H|C|C00279356|08861|PERTH AMBOY|NJ
H0NJ08046|HOCHMAN, EDWARD S|DEM|1990|NJ|H|C|C00244905|07514|PATERSON|NJ
H0NJ09036|SCHLITT, S SANFORD|DEM|1980|NJ|H|C|C00119479|07010|CLIFFSIDE PARK|NJ
H0NJ09044|AMBROSIO, GABRIEL M|DEM|1980|NJ|H|C|C00125997|07071|LYNDHURST|NJ
H0NJ09077|HAAS, SHELDON S|REP|1990|NJ|H|C|C00243139|07024|FORT LEE|NJ
H0NJ09085|RUSSO, PETER J|IND|1992|NJ|H|C|C00268292|07071|LYNDHURST|NJ
H0NJ10026|PAYNE, DONALD M|DEM|1992|NJ|H|I|C00225045|07112|NEWARK|NJ
H0NJ11032|DAVIS, ROBERT A|REP|1992|NJ|H|O|C00126722|07044|VERONA|NJ
H0NJ11057|GORDON, MICHAEL|DEM|1990|NJ|H|C|C00245332|07052|WEST ORANGE|NJ
H0NJ12055|CHANDLER, MARGUERITE|DEM|1990|NJ|H|C|C00240432|08876|SOMERVILLE|NJ
H0NJ12063|OKHUYSEN, MICHEL E|REP|1990|NJ|H|C|C00243246|08876|SOMERVILLE|NJ
H0NJ12089|MCCONKEY, PHILLIP J|REP|1990|NJ|H|C|C00230946|08822|FLEMINGTON|NJ
H0NJ12097|KORTEPETER, CARL MAX|IND|1990|NJ|H|C|C00247791|08558|SKILLMAN|NJ
H0NJ12121|BOTTCHER, JOAN I|IND|1990|NJ|H|C|C00248807|08873|SOMERSET|NJ
H0NJ13061|ADLER, JOHN H|DEM|1990|NJ|H|C|C00240754|08003|CHERRY HILL|NJ
H0NJ13087|PEARLMAN, HOWARD SCOTT|DEM|1992|NJ|H|C||08034|CHERRY HILL|NJ
H0NJ14010|TETI, DENNIS EUGENE|REP|1980|NJ|H|C|C00113522|07087|WEEHAWKEN|NJ
H0NJ14077|VERNOTICO, LOUIS|IND|1990|NJ|H|C|C00244210|07305|JERSEY CITY|NJ
H0NJ14093|HARRIS, JANE|SWP|1992|NJ|H|O||07304|JERSEY CITY|NJ
H0NJ14101|ZIRUOLO, MICHAEL|UNK|1990|NJ|H|C|C00249292|07306|JERSEY CITY|NJ
H0NJ15058|DWYER, BERNARD J|DEM|1992|NJ|H|C|C00126979|08818|EDISON|NJ
H0NM01015|RICHARDSON, BILL|DEM|1992|NM|H|I|C00113662|20008|WASHINGTON|DC
H0NM01080|LEWIS, JAMES B|DEM|1990|NM|H|C|C00239988|87103|ALBUQUERQUE|NM
H0NM01098|VIGIL-GIRON, REBECCA|DEM|1990|NM|H|C|C00240291|87107|ALBUQUERQUE|NM
H0NM01106|CHAPMAN, RICHARD JOHN|DEM|1990|NM|H|C|C00243394|87111|ALBUQUERQUE|NM
H0NM02021|RUNNELS, DORTHY|NNE|1980|NM|H|C|C00135947|88240|HOBBS|NM
H0NM02039|SKEEN, JOE|REP|1992|NM|H|I|C00136374|88345|PICACHO|NM
H0NM02161|KING, DAVID WILL|DEM|1980|NM|H|C|C00135962|87827|PIE TOWN|NM
H0NV00021|SAUNDERS, VINCENT G|REP|1980|NV|H|C|C00132621|89102|LAS VEGAS|NV
H0NV01011|DICKINSON, ROBERT CARL|REP|1990|NV|H|C|C00246314|89107|LAS VEGAS|NV
H0NV01037|ROLAND, ROBERT W|REP|1990|NV|H|C|C00247908|89110|LAS VEGAS|NV
H0NV02019|WISDOM, JANE|DEM|1990|NV|H|C|C00248229|89509|RENO|NV
H0NV02027|BAKER, DICK|REP|1992|NV|H|C||89415|HAWTHORNE|NV
H0NV02035|HARRIS, BROOKLYN|REP|1990|NV|H|C|C00245365|89434|SPARKS|NV
H0NY01020|TWOMEY, THOMAS A|DEM|1980|NY|H|C|C00128629|11937|EAST HAMPTON|NY
H0NY01046|NEEDHAM, JAMES J|REP|1990|NY|H|C|C00245084|11976|WATER MILL|NY
H0NY04024|HEYMAN, BEN-ZION J|LIB|1992|NY|H|O||11518|EAST ROCKAWAY|NY
H0NY05021|MCGRATH, RAYMOND J|REP|1992|NY|H|C|C00166819|11580|VALLEY STREAM|NY
H0NY05047|EPSTEIN, MARK SANFORD|DEM|1990|NY|H|C|C00245860|11509|ATLANTIC BEACH|NY
H0NY06011|LEBOUTILLIER, JOHN|REP|1982|NY|H|C|C00122549|20515|WASHINGTON|DC
H0NY07019|LEES, FRANCIS A.|REP|1992|NY|H|O|C00133439|11554|EAST MEADOW|NY
H0NY09056|SHEA, DENNIS C|REP|1992|NY|H|C|C00256644|11375|FOREST HILLS|NY
H0NY12092|CAESAR, JOSEPH N O|IND|1986|NY|H|C|C00176164|11208|BROOKLYN|NY
H0NY14098|MOLINARI, SUSAN|REP|1992|NY|H|I|C00247726|10306|STATEN ISLAND|NY
H0NY14106|ALBANESE, SAL F|DEM|1992|NY|H|C|C00259473|11228|BKLYN|NY
H0NY14130|POCCHIA, ANTHONY J|DEM|1992|NY|H|C|C00266072|10312|STATEN ISLAND|NY
H0NY15012|ATANASIO, PAUL M|CRV|1980|NY|H|C|C00121442|11209|BROOKLYN|NY
H0NY15046|REITER, FRANCES L|DEM|1990|NY|H|C|C00248096|10003|NEW YORK|NY
H0NY16010|SCHUMER, CHARLES E|DEM|1992|NY|H|I|C00126219|11215|BROOKLYN|NY
H0NY16028|SILVERMAN, THEODORE|DEM|1980|NY|H|C|C00124099|11203|BROOKLYN|NY
H0NY16036|ALTER, SUSAN D|DEM|1992|NY|H|C|C00275362|11226|BROOKLYN|NY
H0NY17026|CODD, MARY T|DEM|1980|NY|H|C|C00117531|10306|STATEN ISLAND|NY
H0NY17034|MOLINARI, GUY V|REP|1988|NY|H|C|C00141390|10306|STATEN ISLAND|NY
H0NY17042|GIGANTE, ROBERT J|DEM|1990|NY|H|C|C00240390|10304|STATEN ISLAND|NY
H0NY17059|WEIN, LOUIS P|REP|1980|NY|H|C|C00130971|10304|STATEN ISLAND|NY
H0NY17083|KOEPPEL, WILLIAM WILKE|REP|1990|NY|H|C|C00244608|10025|NEW YORK|NY
H0NY17091|GORET, MARK|CRV|1990|NY|H|C|C00248203|10463|BRONX|NY
H0NY18024|MCDONALD, GEORGE THOMAS|DEM|1988|NY|H|C|C00231720|10028|NY|NY
H0NY18032|GREEN, MARK J|DEM|1980|NY|H|C|C00126912|10028|NEW YORK|NY
H0NY18065|SERRANO, JOSE E|DEM|1992|NY|H|I|C00240986|10451|BRONX|NY
H0NY18073|MCDOWELL, EDDIE|REP|1992|NY|H|C||10460|NEW YORK|NY
H0NY18081|BRAWLEY, KEVIN|CRV|1992|NY|H|C||10462|BRONX|NY
H0NY19063|FUSCO, DOMINICK A|DEM|1990|NY|H|C|C00248286|10471|BRONX|NY
H0NY20053|BELLITTO, GLEN DANIEL|REP|1990|NY|H|C|C00247320|10708|BRONXVILLE|NY
